symbol,date,entry,entry_level,entry_level_type,exit_level_type,psi_in,atr_in,bars_held,exit_type,ret_pct,hold_bin
ADA/USDT,2026-06-14 00:10:00+00:00,0.17207,0.17141,PDC,SessionHigh,0.748357,0.00017714,1,bearish_break_level,-0.151101,1-2
ADA/USDT,2026-06-14 02:15:00+00:00,0.17365,0.17299,SessionHigh,SessionHigh,0.72104,0.00016071,7,bearish_break_level,-0.771667,6-10
ADA/USDT,2026-06-14 03:50:00+00:00,0.1735,0.1726325,Round_5bp,SessionHigh,0.728518,0.00016929,1,bearish_break_level,-0.172911,1-2
ADA/USDT,2026-06-14 07:25:00+00:00,0.17159,0.17141,PDC,PDC,0.743462,0.00013,22,bearish_break_level,-0.629407,21-40
ADA/USDT,2026-06-14 10:00:00+00:00,0.17083,0.17031,SessionLow,SessionLow,0.795796,0.00013429,13,bearish_break_level,-0.632207,11-20
ADA/USDT,2026-06-14 11:20:00+00:00,0.16996,0.1696,PDL,PDL,0.784283,0.00012786,15,bearish_break_level,-0.576606,11-20
ADA/USDT,2026-06-14 14:50:00+00:00,0.16613,0.16585,WeeklyOpen,,0.75688,0.00019071,60,time_stop,0.018058,41-60
ADA/USDT,2026-06-14 15:10:00+00:00,0.16709,0.16625455,Round_5bp,,0.749624,0.00022571,60,time_stop,-0.556586,41-60
ALGO/USDT,2026-06-02 00:15:00+00:00,0.11981,0.1191,PDC,SessionHigh,0.868714,5.286e-05,1,bearish_break_level,-0.166931,1-2
ALGO/USDT,2026-06-02 01:45:00+00:00,0.11945,0.1191,PDC,PDC,0.828085,0.00011429,3,bearish_break_level,-0.828799,3-5
ALGO/USDT,2026-06-02 02:30:00+00:00,0.11938,0.11792,SessionLow,SessionHigh,0.797865,0.00027643,45,bearish_break_level,-0.887921,41-60
ALGO/USDT,2026-06-02 03:30:00+00:00,0.12201,0.12019,SessionHigh,SessionHigh,0.766801,0.00029357,33,bearish_break_level,-3.024342,21-40
ALGO/USDT,2026-06-02 07:00:00+00:00,0.11776,0.11711,SessionLow,,0.735717,0.00039857,60,time_stop,0.467052,41-60
ALGO/USDT,2026-06-02 11:00:00+00:00,0.11804,0.11745,PDL,,0.858649,4.429e-05,60,time_stop,-2.084039,41-60
ALGO/USDT,2026-06-02 15:05:00+00:00,0.11819,0.11745,PDL,SessionLow,0.770526,0.000525,53,bearish_break_level,-3.739741,41-60
ALGO/USDT,2026-06-02 17:20:00+00:00,0.11934,0.1187433,Round_5bp,SessionLow,0.739639,0.00016929,26,bearish_break_level,-4.667337,21-40
ALGO/USDT,2026-06-02 19:40:00+00:00,0.11412,0.11377,SessionLow,SessionLow,0.787085,0.00037,38,bearish_break_level,-1.735016,21-40
ALGO/USDT,2026-06-03 00:10:00+00:00,0.11284,0.1115,PDL,SessionLow,0.759963,0.00011214,39,bearish_break_level,-2.038284,21-40
ALGO/USDT,2026-06-03 04:30:00+00:00,0.11074,0.10998,SessionLow,,0.805489,0.00014714,60,time_stop,3.205707,41-60
ALGO/USDT,2026-06-03 17:20:00+00:00,0.10825,0.1075,SessionLow,SessionLow,0.749617,0.00016,41,bearish_break_level,-2.235566,41-60
ALGO/USDT,2026-06-03 20:10:00+00:00,0.10775,0.10709,SessionLow,SessionLow,0.724544,0.00017929,7,bearish_break_level,-1.781903,6-10
ALGO/USDT,2026-06-04 00:20:00+00:00,0.10654,0.10642,SessionLow,PDL,0.756428,0.00010286,2,bearish_break_level,-0.854139,1-2
ALGO/USDT,2026-06-04 00:40:00+00:00,0.10583,0.105,SessionLow,PDL,0.717832,0.00029714,1,bearish_break_level,-0.283473,1-2
ALGO/USDT,2026-06-04 02:10:00+00:00,0.10182,0.10048,SessionLow,,0.770479,0.00046357,60,time_stop,3.830289,41-60
ALGO/USDT,2026-06-04 21:55:00+00:00,0.09997,0.09948,SessionLow,PDC,0.86355,0.00021357,53,bearish_break_level,-1.010303,41-60
ALGO/USDT,2026-06-04 23:40:00+00:00,0.10003,0.09944,SessionLow,PDC,0.859845,4.214e-05,32,bearish_break_level,-1.069679,21-40
ALGO/USDT,2026-06-05 00:15:00+00:00,0.10037,0.10003,PDC,PDC,0.766126,6.643e-05,25,bearish_break_level,-1.404802,21-40
ALGO/USDT,2026-06-05 00:25:00+00:00,0.10094,0.10037,SessionHigh,PDC,0.760581,0.00010714,23,bearish_break_level,-1.961561,21-40
ALGO/USDT,2026-06-05 02:00:00+00:00,0.10006,0.09984,SessionLow,PDC,0.796441,0.00010429,4,bearish_break_level,-1.09934,3-5
ALGO/USDT,2026-06-05 03:15:00+00:00,0.09816,0.0969,SessionLow,SessionLow,0.733258,0.00031571,37,bearish_break_level,-5.42991,21-40
ALGO/USDT,2026-06-05 03:30:00+00:00,0.09794,0.0974503,Round_5bp,SessionLow,0.745806,0.00032286,34,bearish_break_level,-5.21748,21-40
ALGO/USDT,2026-06-05 06:25:00+00:00,0.09383,0.0928917,Round_10bp,,0.738077,0.00058071,60,time_stop,-0.671427,41-60
ALGO/USDT,2026-06-05 12:00:00+00:00,0.09257,0.09243,SessionLow,SessionLow,0.848396,0.00012857,23,bearish_break_level,-2.527817,21-40
ALGO/USDT,2026-06-05 12:40:00+00:00,0.09235,0.09166,SessionLow,SessionLow,0.741619,0.00027214,15,bearish_break_level,-2.295615,11-20
ALGO/USDT,2026-06-05 14:20:00+00:00,0.09093,0.0898,SessionLow,,0.733615,0.00031857,60,time_stop,-0.384911,41-60
ALGO/USDT,2026-06-05 16:05:00+00:00,0.08976,0.0894,SessionLow,,0.741435,0.000205,60,time_stop,4.645722,41-60
ALGO/USDT,2026-06-05 18:00:00+00:00,0.09295,0.09248525,Round_5bp,,0.72275,0.00024929,60,time_stop,0.892953,41-60
ALGO/USDT,2026-06-06 00:15:00+00:00,0.09397,0.09285,PDC,SessionHigh,0.765216,0.00015786,4,bearish_break_level,0.095775,3-5
ALGO/USDT,2026-06-06 00:50:00+00:00,0.09473,0.09463,SessionHigh,SessionHigh,0.760846,0.00026929,34,bearish_break_level,-2.280165,21-40
ALGO/USDT,2026-06-06 01:00:00+00:00,0.09541,0.09473,SessionHigh,SessionHigh,0.76896,0.00031786,32,bearish_break_level,-2.976627,21-40
ALGO/USDT,2026-06-06 15:55:00+00:00,0.09343,0.09285,PDC,PDC,0.83011,0.00018571,18,bearish_break_level,-1.284384,11-20
ALGO/USDT,2026-06-06 21:00:00+00:00,0.09204,0.0915798,Round_5bp,SessionHigh,0.775689,7.143e-05,41,bearish_break_level,-0.097784,41-60
ALGO/USDT,2026-06-07 00:00:00+00:00,0.09204,0.09179,PDC,SessionHigh,0.76047,1.786e-05,5,bearish_break_level,-0.097784,3-5
ALGO/USDT,2026-06-07 00:30:00+00:00,0.09236,0.09187,SessionLow,SessionHigh,0.723677,0.00010357,2,bearish_break_level,-0.119099,1-2
ALGO/USDT,2026-06-07 03:15:00+00:00,0.09406,0.09373,SessionHigh,SessionHigh,0.800848,2.357e-05,23,bearish_break_level,-0.318945,21-40
ALGO/USDT,2026-06-07 06:20:00+00:00,0.09463,0.0936837,Round_10bp,,0.772415,6.214e-05,60,time_stop,2.335412,41-60
ALGO/USDT,2026-06-07 06:30:00+00:00,0.09519,0.09463,SessionHigh,,0.767759,0.00010214,60,time_stop,1.733375,41-60
ALGO/USDT,2026-06-07 06:35:00+00:00,0.09555,0.09519,SessionHigh,,0.790824,0.00012786,60,time_stop,1.350078,41-60
ALGO/USDT,2026-06-07 08:45:00+00:00,0.09713,0.09555,SessionHigh,,0.870967,0.00012,60,time_stop,-3.572532,41-60
ALGO/USDT,2026-06-07 14:20:00+00:00,0.09434,0.0933966,Round_10bp,PDC,0.820372,0.00030929,59,bearish_break_level,-3.444986,41-60
ALGO/USDT,2026-06-08 00:20:00+00:00,0.09436,0.09396,SessionLow,SessionLow,0.76402,0.00016929,57,bearish_break_level,-2.564646,41-60
ALGO/USDT,2026-06-08 03:10:00+00:00,0.09392,0.09366,SessionLow,SessionLow,0.779219,0.00014,23,bearish_break_level,-2.108177,21-40
ALGO/USDT,2026-06-08 06:00:00+00:00,0.09253,0.09173,SessionLow,,0.74034,0.000145,60,time_stop,1.113152,41-60
ALGO/USDT,2026-06-08 09:20:00+00:00,0.09345,0.09298275,Round_5bp,,0.766324,3.643e-05,60,time_stop,1.048689,41-60
ALGO/USDT,2026-06-08 10:30:00+00:00,0.09356,0.0930922,Round_5bp,,0.770721,9.357e-05,60,time_stop,2.126977,41-60
ALGO/USDT,2026-06-08 11:20:00+00:00,0.09443,0.0934857,Round_10bp,,0.781019,0.00010643,60,time_stop,-0.402414,41-60
ALGO/USDT,2026-06-08 12:55:00+00:00,0.09494,0.0944653,Round_5bp,,0.8059,0.00013786,60,time_stop,-1.674742,41-60
ALGO/USDT,2026-06-08 15:00:00+00:00,0.09555,0.0945945,Round_10bp,,0.735235,0.00014643,60,time_stop,-2.721088,41-60
ALGO/USDT,2026-06-08 18:00:00+00:00,0.09376,0.0932912,Round_5bp,,0.756874,9.143e-05,60,time_stop,-1.31186,41-60
ALGO/USDT,2026-06-09 00:15:00+00:00,0.09242,0.09197,SessionLow,SessionLow,0.743371,7.214e-05,2,bearish_break_level,-0.735771,1-2
ALGO/USDT,2026-06-09 00:40:00+00:00,0.09125,0.09105,SessionLow,SessionLow,0.764281,0.00020643,2,bearish_break_level,-0.427397,1-2
ALGO/USDT,2026-06-09 04:50:00+00:00,0.09317,0.09077,SessionLow,SessionHigh,0.832813,0.00017143,24,bearish_break_level,-0.890845,21-40
ALGO/USDT,2026-06-09 17:05:00+00:00,0.08974,0.08851,SessionLow,,0.739399,0.00025857,60,time_stop,2.039224,41-60
ALGO/USDT,2026-06-10 00:10:00+00:00,0.09143,0.09094,PDC,SessionHigh,0.725564,3.5e-05,2,bearish_break_level,-0.098436,1-2
ALGO/USDT,2026-06-10 00:45:00+00:00,0.09123,0.09094,PDC,SessionHigh,0.747581,0.00011857,51,bearish_break_level,-0.712485,41-60
ALGO/USDT,2026-06-10 06:40:00+00:00,0.09094,0.09058,SessionLow,SessionLow,0.868068,2.214e-05,21,bearish_break_level,-0.527821,21-40
ALGO/USDT,2026-06-10 07:00:00+00:00,0.09106,0.09094,PDC,SessionLow,0.869553,3.071e-05,17,bearish_break_level,-0.658906,11-20
ALGO/USDT,2026-06-10 09:10:00+00:00,0.09024,0.09005,SessionLow,SessionLow,0.806453,8.643e-05,27,bearish_break_level,-1.108156,21-40
ALGO/USDT,2026-06-10 10:45:00+00:00,0.08993,0.08948035,Round_5bp,SessionLow,0.782423,2.714e-05,8,bearish_break_level,-0.767263,6-10
ALGO/USDT,2026-06-10 12:35:00+00:00,0.09076,0.0903062,Round_5bp,Round_5bp,0.752802,0.00010857,5,bearish_break_level,-0.440723,3-5
ALGO/USDT,2026-06-10 13:30:00+00:00,0.09073,0.09027635,Round_5bp,,0.773664,0.000135,60,time_stop,-0.639259,41-60
ALGO/USDT,2026-06-10 20:20:00+00:00,0.08895,0.08874,SessionLow,SessionLow,0.757365,7.286e-05,18,bearish_break_level,-1.517707,11-20
ALGO/USDT,2026-06-11 00:20:00+00:00,0.08686,0.08666,SessionLow,PDC,0.740961,6.429e-05,1,bearish_break_level,-0.218743,1-2
ALGO/USDT,2026-06-11 00:40:00+00:00,0.08714,0.08654,SessionLow,SessionHigh,0.775117,0.00015643,5,bearish_break_level,0.459031,3-5
ALGO/USDT,2026-06-11 05:00:00+00:00,0.08917,0.08872415,Round_5bp,SessionHigh,0.800493,0.00010429,12,bearish_break_level,-0.482225,11-20
ALGO/USDT,2026-06-11 23:50:00+00:00,0.08873,0.08828635,Round_5bp,SessionHigh,0.818404,8.929e-05,15,bearish_break_level,-0.191592,11-20
ALGO/USDT,2026-06-12 00:25:00+00:00,0.08895,0.08873,PDC,SessionHigh,0.770873,8.643e-05,8,bearish_break_level,-0.438449,6-10
ALGO/USDT,2026-06-12 00:45:00+00:00,0.08915,0.08873,PDC,SessionHigh,0.767861,0.00012071,4,bearish_break_level,-0.661806,3-5
ALGO/USDT,2026-06-12 02:50:00+00:00,0.08887,0.08873,PDC,SessionLow,0.777354,2.214e-05,44,bearish_break_level,-1.350287,41-60
ALGO/USDT,2026-06-12 08:35:00+00:00,0.0895,0.08761,SessionLow,SessionHigh,0.86925,0.00013929,5,bearish_break_level,-0.558659,3-5
ALGO/USDT,2026-06-12 12:00:00+00:00,0.08888,0.08873,PDC,PDC,0.816027,2.929e-05,20,bearish_break_level,-0.888839,11-20
ALGO/USDT,2026-06-12 17:05:00+00:00,0.08816,0.08716,SessionLow,,0.79325,0.00012286,60,time_stop,-0.759982,41-60
ALGO/USDT,2026-06-13 06:05:00+00:00,0.08713,0.08661,SessionLow,SessionHigh,0.843649,3.714e-05,39,bearish_break_level,1.503501,21-40
ALGO/USDT,2026-06-13 06:30:00+00:00,0.08802,0.0871398,Round_10bp,SessionHigh,0.809195,0.00010071,34,bearish_break_level,0.477164,21-40
ALGO/USDT,2026-06-13 07:55:00+00:00,0.08872,0.08802,SessionHigh,SessionHigh,0.804698,5e-05,17,bearish_break_level,-0.3156,11-20
ALGO/USDT,2026-06-13 14:55:00+00:00,0.08896,0.08875,SessionHigh,SessionHigh,0.931234,1.5e-05,29,bearish_break_level,-1.157824,21-40
ALGO/USDT,2026-06-13 15:30:00+00:00,0.08908,0.08896,SessionHigh,SessionHigh,0.909958,2.357e-05,22,bearish_break_level,-1.290974,21-40
ALGO/USDT,2026-06-13 21:40:00+00:00,0.08941,0.0885159,Round_10bp,SessionHigh,0.856088,7.429e-05,16,bearish_break_level,-0.771726,11-20
ALGO/USDT,2026-06-14 00:30:00+00:00,0.0915,0.09128,SessionHigh,SessionHigh,0.771043,0.00021214,4,bearish_break_level,0.874317,3-5
ALGO/USDT,2026-06-14 00:35:00+00:00,0.09208,0.0915,SessionHigh,SessionHigh,0.77477,0.00025643,3,bearish_break_level,0.238923,3-5
ALGO/USDT,2026-06-14 00:40:00+00:00,0.09242,0.09212,SessionHigh,SessionHigh,0.785998,0.00028357,2,bearish_break_level,-0.129842,1-2
ALGO/USDT,2026-06-14 01:15:00+00:00,0.09364,0.0928,SessionHigh,SessionHigh,0.750292,0.00043857,3,bearish_break_level,-0.886373,3-5
ALGO/USDT,2026-06-14 08:45:00+00:00,0.09184,0.0913808,Round_5bp,Round_5bp,0.758787,7.214e-05,54,bearish_break_level,-1.16507,41-60
ALGO/USDT,2026-06-14 12:20:00+00:00,0.09199,0.09153005,Round_5bp,Round_5bp,0.71345,9.786e-05,11,bearish_break_level,-1.326231,11-20
ALICE/USDT,2026-06-03 05:40:00+00:00,0.1109,0.1097,PDL,,0.999568,8.571e-05,60,time_stop,0.0,41-60
ALICE/USDT,2026-06-07 03:15:00+00:00,0.1222,0.1109,PDH,,0.999568,0.00080714,60,time_stop,0.0,41-60
ANKR/USDT,2026-06-02 18:20:00+00:00,0.00431,0.0043,SessionLow,,0.93424,1.214e-05,60,time_stop,1.856148,41-60
ANKR/USDT,2026-06-02 20:15:00+00:00,0.00439,0.00419,SessionLow,,0.854099,2.286e-05,60,time_stop,0.0,41-60
ANKR/USDT,2026-06-05 13:25:00+00:00,0.00374,0.00372,SessionLow,,0.995999,3e-05,60,time_stop,0.0,41-60
ANKR/USDT,2026-06-08 15:40:00+00:00,0.00377,0.00372,PDL,,0.999568,3.57e-06,60,time_stop,5.570292,41-60
ANKR/USDT,2026-06-08 16:00:00+00:00,0.00398,0.00377,SessionHigh,,0.975306,1.857e-05,60,time_stop,0.0,41-60
APE/USDT,2026-06-02 01:40:00+00:00,0.1458,0.1448,SessionLow,Round_10bp,0.78858,0.00029286,2,bearish_break_level,-1.165981,1-2
APE/USDT,2026-06-02 02:30:00+00:00,0.1445,0.1435,SessionLow,SessionHigh,0.755756,0.00037143,29,bearish_break_level,3.460208,21-40
APE/USDT,2026-06-02 02:35:00+00:00,0.1449,0.1446,WeeklyOpen,SessionHigh,0.753253,0.0004,28,bearish_break_level,3.174603,21-40
APE/USDT,2026-06-02 04:20:00+00:00,0.1482,0.1479,PDC,SessionHigh,0.731107,0.00017857,7,bearish_break_level,0.877193,6-10
APE/USDT,2026-06-02 04:40:00+00:00,0.15,0.1482,SessionHigh,SessionHigh,0.751729,0.00030714,3,bearish_break_level,-0.333333,3-5
APE/USDT,2026-06-02 04:45:00+00:00,0.151,0.15,SessionHigh,SessionHigh,0.747781,0.00037857,2,bearish_break_level,-0.993377,1-2
APE/USDT,2026-06-02 05:15:00+00:00,0.151,0.14949,Round_10bp,SessionHigh,0.736963,0.00060714,2,bearish_break_level,-1.788079,1-2
APE/USDT,2026-06-02 16:10:00+00:00,0.1498,0.148302,Round_10bp,PDH,0.811543,0.00082143,6,bearish_break_level,1.201602,6-10
APE/USDT,2026-06-02 17:05:00+00:00,0.1536,0.1534,SessionHigh,SessionHigh,0.796673,0.00072857,7,bearish_break_level,0.585938,6-10
APE/USDT,2026-06-02 17:20:00+00:00,0.1565,0.1553,SessionHigh,SessionHigh,0.797336,0.00058571,4,bearish_break_level,-1.277955,3-5
APE/USDT,2026-06-02 18:05:00+00:00,0.1566,0.155817,Round_5bp,PDH,0.76784,0.00076429,45,bearish_break_level,-2.873563,41-60
APE/USDT,2026-06-02 19:20:00+00:00,0.1526,0.1523,PDH,PDH,0.74357,0.00017857,30,bearish_break_level,-0.327654,21-40
APE/USDT,2026-06-03 00:15:00+00:00,0.1512,0.1501,SessionHigh,SessionHigh,0.713538,0.00036429,9,bearish_break_level,0.793651,6-10
APE/USDT,2026-06-03 00:25:00+00:00,0.1521,0.1512,SessionHigh,SessionHigh,0.711597,0.00045,7,bearish_break_level,0.197239,6-10
APE/USDT,2026-06-03 01:50:00+00:00,0.15,0.1461,SessionLow,SessionHigh,0.689636,0.00080714,56,bearish_break_level,2.266667,41-60
APE/USDT,2026-06-03 04:40:00+00:00,0.1493,0.147807,Round_10bp,SessionHigh,0.725606,0.00025714,22,bearish_break_level,2.746149,21-40
APE/USDT,2026-06-03 04:50:00+00:00,0.1501,0.1493495,Round_5bp,SessionHigh,0.725391,0.00031429,20,bearish_break_level,2.198534,11-20
APE/USDT,2026-06-03 04:55:00+00:00,0.1508,0.150046,Round_5bp,SessionHigh,0.750827,0.00036429,19,bearish_break_level,1.724138,11-20
APE/USDT,2026-06-03 05:00:00+00:00,0.1523,0.150777,Round_10bp,SessionHigh,0.719541,0.00047143,18,bearish_break_level,0.722259,11-20
APE/USDT,2026-06-03 06:00:00+00:00,0.1553,0.1545,SessionHigh,SessionHigh,0.755786,0.00037143,6,bearish_break_level,-1.223439,6-10
APE/USDT,2026-06-03 21:30:00+00:00,0.1479,0.146421,Round_10bp,PDC,0.811729,0.00056429,29,bearish_break_level,0.0,21-40
APE/USDT,2026-06-04 02:05:00+00:00,0.1337,0.1303,SessionLow,,0.728539,0.00137857,60,time_stop,2.393418,41-60
APE/USDT,2026-06-04 05:35:00+00:00,0.1376,0.136912,Round_5bp,Round_5bp,0.788008,0.00037857,21,bearish_break_level,-2.252907,21-40
APE/USDT,2026-06-04 12:05:00+00:00,0.1312,0.1303,SessionLow,,0.789021,0.00018571,60,time_stop,9.375,41-60
APE/USDT,2026-06-04 12:40:00+00:00,0.1362,0.134838,Round_10bp,,0.740426,0.00042143,60,time_stop,3.744493,41-60
APE/USDT,2026-06-05 01:20:00+00:00,0.1352,0.1347,SessionLow,SessionLow,0.817568,0.00019286,17,bearish_break_level,-1.997041,11-20
APE/USDT,2026-06-05 04:10:00+00:00,0.1314,0.1303,PDL,PDL,0.752021,0.00027857,19,bearish_break_level,-1.141553,11-20
APE/USDT,2026-06-05 06:25:00+00:00,0.1225,0.1215,SessionLow,,0.715942,0.00097857,60,time_stop,4.571429,41-60
APE/USDT,2026-06-05 07:25:00+00:00,0.1233,0.1215,SessionLow,,0.7729,0.00102857,60,time_stop,1.865369,41-60
APE/USDT,2026-06-05 13:30:00+00:00,0.1311,0.1303,PDL,Round_5bp,0.729974,0.00048571,25,bearish_break_level,-6.025934,21-40
APE/USDT,2026-06-05 16:10:00+00:00,0.1232,0.1215,SessionLow,Round_5bp,0.72971,0.00047857,4,bearish_break_level,0.243506,3-5
APE/USDT,2026-06-05 19:20:00+00:00,0.1188,0.1171,SessionLow,Round_5bp,0.708312,0.00060714,50,bearish_break_level,4.124579,41-60
APE/USDT,2026-06-06 00:00:00+00:00,0.1259,0.1237,PDC,SessionHigh,0.772857,0.00042857,21,bearish_break_level,-1.191422,21-40
APE/USDT,2026-06-06 02:50:00+00:00,0.1239,0.1237,PDC,SessionLow,0.767995,0.00020714,2,bearish_break_level,-2.663438,1-2
APE/USDT,2026-06-06 04:50:00+00:00,0.1164,0.1149,SessionLow,,0.806986,0.00051429,60,time_stop,6.271478,41-60
APE/USDT,2026-06-06 05:20:00+00:00,0.1171,0.1146,SessionLow,PDC,0.76928,0.00065714,57,bearish_break_level,3.757472,41-60
APE/USDT,2026-06-06 05:25:00+00:00,0.1193,0.1171,PDL,PDC,0.756426,0.00072857,56,bearish_break_level,1.844091,41-60
APE/USDT,2026-06-07 00:50:00+00:00,0.1241,0.1215,PDC,SessionHigh,0.855039,0.00018571,1,bearish_break_level,-0.805802,1-2
APE/USDT,2026-06-07 01:30:00+00:00,0.1281,0.1259,SessionHigh,SessionHigh,0.752465,0.00061429,6,bearish_break_level,-0.78064,6-10
APE/USDT,2026-06-07 20:40:00+00:00,0.1205,0.1192,SessionLow,PDC,0.860915,0.00017857,32,bearish_break_level,0.580913,21-40
APE/USDT,2026-06-08 08:05:00+00:00,0.1247,0.1242,SessionHigh,SessionHigh,0.751251,0.00018571,5,bearish_break_level,-1.363272,3-5
APE/USDT,2026-06-08 11:40:00+00:00,0.127,0.1266,SessionHigh,SessionHigh,0.721738,0.00032857,10,bearish_break_level,0.629921,6-10
APE/USDT,2026-06-08 11:55:00+00:00,0.129,0.1278,SessionHigh,SessionHigh,0.731366,0.00039286,7,bearish_break_level,-0.930233,6-10
APE/USDT,2026-06-08 12:40:00+00:00,0.129,0.12771,Round_10bp,SessionHigh,0.724612,0.0005,5,bearish_break_level,0.0,3-5
APE/USDT,2026-06-08 12:45:00+00:00,0.1295,0.129,SessionHigh,SessionHigh,0.737459,0.00042857,4,bearish_break_level,-0.3861,3-5
APE/USDT,2026-06-08 12:55:00+00:00,0.1302,0.1295,SessionHigh,SessionHigh,0.71731,0.00045,2,bearish_break_level,-0.921659,1-2
APE/USDT,2026-06-09 01:25:00+00:00,0.1234,0.1228,SessionLow,SessionLow,0.781311,0.0002,14,bearish_break_level,-1.701783,11-20
APE/USDT,2026-06-09 02:55:00+00:00,0.1217,0.1213,SessionLow,Round_5bp,0.720263,0.00018571,27,bearish_break_level,1.479047,21-40
APE/USDT,2026-06-09 05:35:00+00:00,0.1257,0.1254,SessionHigh,SessionHigh,0.690443,0.00037857,4,bearish_break_level,-0.875099,3-5
APE/USDT,2026-06-09 08:25:00+00:00,0.1254,0.124773,Round_5bp,Round_10bp,0.72724,0.00016429,6,bearish_break_level,-0.956938,6-10
APE/USDT,2026-06-09 10:55:00+00:00,0.124,0.12338,Round_5bp,Round_10bp,0.7942,3.571e-05,39,bearish_break_level,-0.806452,21-40
APE/USDT,2026-06-09 15:00:00+00:00,0.122,0.121,WeeklyOpen,SessionLow,0.798603,0.0003,12,bearish_break_level,-1.311475,11-20
APE/USDT,2026-06-09 16:25:00+00:00,0.1201,0.1194,SessionLow,Round_5bp,0.750695,0.00023571,46,bearish_break_level,1.998335,41-60
APE/USDT,2026-06-09 16:30:00+00:00,0.1206,0.1201,PDL,Round_5bp,0.749885,0.00027143,45,bearish_break_level,1.575456,41-60
APE/USDT,2026-06-09 17:00:00+00:00,0.1206,0.1194,SessionLow,Round_5bp,0.757223,0.00044286,39,bearish_break_level,1.575456,21-40
APE/USDT,2026-06-09 20:10:00+00:00,0.123,0.121,WeeklyOpen,Round_5bp,0.739603,0.00014286,1,bearish_break_level,-0.406504,1-2
APE/USDT,2026-06-10 03:30:00+00:00,0.1204,0.119798,Round_5bp,,0.84703,0.00015,60,time_stop,-1.245847,41-60
APE/USDT,2026-06-10 11:00:00+00:00,0.1177,0.1166,SessionLow,Round_5bp,0.957755,7.857e-05,2,bearish_break_level,-0.594732,1-2
APE/USDT,2026-06-10 11:35:00+00:00,0.1164,0.1161,SessionLow,,0.876984,0.00021429,60,time_stop,4.725086,41-60
APE/USDT,2026-06-11 03:40:00+00:00,0.1181,0.1165,PDC,SessionHigh,0.842507,0.00011429,28,bearish_break_level,3.302286,21-40
APE/USDT,2026-06-11 04:05:00+00:00,0.1209,0.1205,SessionHigh,SessionHigh,0.815477,0.00031429,23,bearish_break_level,0.909843,21-40
APE/USDT,2026-06-11 04:40:00+00:00,0.1226,0.121,WeeklyOpen,SessionHigh,0.894292,0.00043571,16,bearish_break_level,-0.489396,11-20
APE/USDT,2026-06-11 10:00:00+00:00,0.1252,0.125,SessionHigh,,0.891608,1.429e-05,60,time_stop,0.638978,41-60
APE/USDT,2026-06-11 13:25:00+00:00,0.1258,0.1252,SessionHigh,,0.873735,4.286e-05,60,time_stop,3.577107,41-60
APE/USDT,2026-06-11 13:45:00+00:00,0.1273,0.1258,SessionHigh,,0.912565,0.00018571,60,time_stop,2.356638,41-60
APE/USDT,2026-06-11 17:50:00+00:00,0.1303,0.1294,SessionHigh,,0.745337,0.00030714,60,time_stop,0.460476,41-60
APE/USDT,2026-06-11 21:10:00+00:00,0.1309,0.1303,SessionHigh,,0.917818,4.286e-05,60,time_stop,0.0,41-60
APE/USDT,2026-06-12 09:20:00+00:00,0.1289,0.1274,SessionLow,,0.894635,0.00010714,60,time_stop,-1.163693,41-60
APE/USDT,2026-06-12 17:30:00+00:00,0.1284,0.1274,SessionLow,,0.999568,7.143e-05,60,time_stop,1.168224,41-60
APE/USDT,2026-06-13 07:45:00+00:00,0.1285,0.127,SessionLow,,0.978609,0.00010714,60,time_stop,2.178988,41-60
APE/USDT,2026-06-13 23:10:00+00:00,0.1305,0.127,SessionLow,,0.947705,0.00024286,60,time_stop,-2.068966,41-60
APE/USDT,2026-06-14 18:00:00+00:00,0.1228,0.1226,SessionLow,,0.935097,1.429e-05,60,time_stop,4.071661,41-60
APT/USDT,2026-06-02 07:05:00+00:00,0.929,0.9,SessionLow,,0.994947,0.00635714,60,time_stop,-0.753498,41-60
APT/USDT,2026-06-02 10:00:00+00:00,0.922,0.898,SessionLow,SessionLow,0.914218,0.00392857,53,bearish_break_level,-5.856833,41-60
APT/USDT,2026-06-02 18:40:00+00:00,0.853,0.85,SessionLow,SessionLow,0.885469,0.00021429,8,bearish_break_level,-0.937866,6-10
APT/USDT,2026-06-02 20:45:00+00:00,0.845,0.815,SessionLow,,0.787844,0.00214286,60,time_stop,-4.142012,41-60
APT/USDT,2026-06-02 23:10:00+00:00,0.83,0.8217,Round_10bp,,0.769535,0.00221429,60,time_stop,0.481928,41-60
APT/USDT,2026-06-03 03:25:00+00:00,0.834,0.81,PDL,,0.826572,0.00171429,60,time_stop,1.678657,41-60
APT/USDT,2026-06-03 04:55:00+00:00,0.837,0.834,SessionHigh,SessionHigh,0.919069,0.00021429,53,bearish_break_level,0.358423,41-60
APT/USDT,2026-06-03 06:35:00+00:00,0.848,0.837,SessionHigh,SessionHigh,0.901525,0.00078571,33,bearish_break_level,-0.943396,21-40
APT/USDT,2026-06-04 00:50:00+00:00,0.824,0.793,SessionLow,SessionLow,0.873812,0.0045,14,bearish_break_level,-8.859223,11-20
APT/USDT,2026-06-04 02:50:00+00:00,0.787,0.751,SessionLow,SessionHigh,0.788531,0.00471429,32,bearish_break_level,27.318933,21-40
APT/USDT,2026-06-04 12:05:00+00:00,0.801,0.75,SessionLow,,0.856195,0.00364286,60,time_stop,-5.118602,41-60
