symbol,date,entry,level_price,level_type,target_price,target_type,psi_in,atr_in,bars_held,exit_type,ret_pct,hold_bin
ADA/USDT,2026-06-04 21:25:00+00:00,0.18258,0.18258,Round_5bp,0.18258,Round_5bp,0.91659,0.00051143,6,psi_bearish_at_level,-0.591522,6-10
ADA/USDT,2026-06-04 21:30:00+00:00,0.18073,0.18073,Round_5bp,0.18163365,Round_5bp,0.97336,0.00064357,5,psi_bearish_at_level,0.42605,3-5
ADA/USDT,2026-06-04 22:40:00+00:00,0.18084,0.18084,Round_5bp,0.1817442,Round_5bp,0.896043,0.00075357,5,psi_bearish_at_level,1.454324,3-5
ADA/USDT,2026-06-04 22:55:00+00:00,0.18084,0.18084,Round_5bp,0.1817442,Round_5bp,0.83011,0.00053571,2,psi_bearish_at_level,1.454324,1-2
ADA/USDT,2026-06-05 00:25:00+00:00,0.17751,0.17751,Round_5bp,0.17839755,Round_5bp,0.817483,0.00083,3,psi_bearish_at_level,-0.028167,3-5
ADA/USDT,2026-06-05 01:35:00+00:00,0.17291,0.17291,Round_5bp,0.17291,Round_5bp,0.990003,0.00133214,1,psi_bearish_at_level,0.456885,1-2
ADA/USDT,2026-06-05 02:20:00+00:00,0.16964,0.16964,Round_5bp,0.16964,Round_5bp,0.860609,0.00118429,1,psi_bearish_at_level,-0.789908,1-2
ADA/USDT,2026-06-05 02:50:00+00:00,0.16492,0.16492,Round_5bp,0.16492,Round_5bp,0.977256,0.00115786,1,psi_bearish_at_level,-0.933786,1-2
ADA/USDT,2026-06-05 03:50:00+00:00,0.1591,0.1591,Round_5bp,0.1591,Round_5bp,0.997008,0.00104429,2,psi_bearish_at_level,0.251414,1-2
ADA/USDT,2026-06-05 04:05:00+00:00,0.16077,0.16077,Round_5bp,0.16077,Round_5bp,0.999386,0.00091571,1,psi_bearish_at_level,2.127263,1-2
ADA/USDT,2026-06-05 06:00:00+00:00,0.164,0.164,Round_5bp,0.164,Round_5bp,0.827079,0.00078643,3,psi_bearish_at_level,-1.408537,3-5
ADA/USDT,2026-06-05 06:10:00+00:00,0.16295,0.16295,Round_5bp,0.16376475,Round_5bp,0.940908,0.00066214,1,psi_bearish_at_level,-0.773243,1-2
ADA/USDT,2026-06-05 11:25:00+00:00,0.16266,0.16266,Round_5bp,0.1634733,Round_5bp,0.816042,0.00064643,3,psi_bearish_at_level,0.172138,3-5
ADA/USDT,2026-06-05 11:35:00+00:00,0.16394,0.16394,Round_5bp,0.16394,Round_5bp,0.852367,0.00076357,1,psi_bearish_at_level,-0.609979,1-2
ADA/USDT,2026-06-05 11:55:00+00:00,0.16254,0.16254,Round_5bp,0.16254,Round_5bp,0.953067,0.00071643,1,psi_bearish_at_level,-0.418359,1-2
ADA/USDT,2026-06-05 12:05:00+00:00,0.16286,0.16286,Round_5bp,0.1636743,Round_5bp,0.897092,0.00089357,2,psi_bearish_at_level,-0.00614,1-2
ADA/USDT,2026-06-05 14:35:00+00:00,0.16209,0.16209,Round_5bp,0.16209,Round_5bp,0.76995,0.00121143,1,psi_bearish_at_level,-0.320809,1-2
ADA/USDT,2026-06-05 14:50:00+00:00,0.16078,0.16078,Round_5bp,0.16078,Round_5bp,0.830583,0.00097857,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-05 22:10:00+00:00,0.15925,0.15925,Round_5bp,0.15925,Round_5bp,0.997926,0.00061857,2,psi_bearish_at_level,0.470958,1-2
ADA/USDT,2026-06-05 23:15:00+00:00,0.15782,0.15782,Round_5bp,0.1586091,Round_5bp,0.805366,0.00049214,2,psi_bearish_at_level,-0.804714,1-2
ADA/USDT,2026-06-06 01:10:00+00:00,0.16186,0.16186,Round_10bp,0.16254,SessionHigh,0.77871,0.000675,1,psi_bearish_at_level,-0.772272,1-2
ADA/USDT,2026-06-06 03:35:00+00:00,0.15532,0.15532,Round_5bp,0.15532,Round_5bp,0.826599,0.00058429,1,psi_bearish_at_level,-0.573011,1-2
ADA/USDT,2026-06-06 04:10:00+00:00,0.15181,0.15181,Round_5bp,0.15181,Round_5bp,0.904908,0.00080929,2,psi_bearish_at_level,-0.342533,1-2
ADA/USDT,2026-06-06 04:15:00+00:00,0.15129,0.15129,Round_5bp,0.15129,Round_5bp,0.818627,0.00080857,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-06 04:30:00+00:00,0.14969,0.14969,Round_5bp,0.14969,Round_5bp,0.954272,0.00090857,1,psi_bearish_at_level,-0.447592,1-2
ADA/USDT,2026-06-06 06:35:00+00:00,0.15575,0.15575,Round_5bp,0.15575,Round_5bp,0.804821,0.00055857,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-06 07:25:00+00:00,0.15655,0.15655,Round_5bp,0.15655,Round_5bp,0.886246,0.00053714,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-06 12:45:00+00:00,0.15766,0.15766,Round_5bp,0.15766,Round_5bp,0.995762,0.00049286,2,psi_bearish_at_level,1.040213,1-2
ADA/USDT,2026-06-06 13:50:00+00:00,0.15826,0.15826,Round_5bp,0.15826,Round_5bp,0.741883,0.00045,2,psi_bearish_at_level,0.878302,1-2
ADA/USDT,2026-06-06 14:05:00+00:00,0.1605,0.1605,Round_5bp,0.1605,Round_5bp,0.759061,0.00031857,3,psi_bearish_at_level,0.548287,3-5
ADA/USDT,2026-06-06 14:10:00+00:00,0.16055,0.16055,Round_5bp,0.16135275,Round_5bp,0.803752,0.00036357,2,psi_bearish_at_level,0.516973,1-2
ADA/USDT,2026-06-06 15:35:00+00:00,0.1585,0.1585,Round_5bp,0.1585,Round_5bp,0.904881,0.00031571,2,psi_bearish_at_level,-0.050473,1-2
ADA/USDT,2026-06-06 16:00:00+00:00,0.15842,0.15842,Round_5bp,0.1592121,Round_5bp,0.999378,0.00044,2,psi_bearish_at_level,0.27143,1-2
ADA/USDT,2026-06-06 16:15:00+00:00,0.15885,0.15885,Round_5bp,0.15964425,Round_5bp,0.814176,0.00031429,3,psi_bearish_at_level,-0.195153,3-5
ADA/USDT,2026-06-06 16:25:00+00:00,0.15874,0.15874,Round_5bp,0.1595337,Round_5bp,0.774013,0.00033,1,psi_bearish_at_level,-0.125992,1-2
ADA/USDT,2026-06-06 16:55:00+00:00,0.16,0.16,Round_5bp,0.16,Round_5bp,0.830307,0.00033357,1,psi_bearish_at_level,-0.225,1-2
ADA/USDT,2026-06-06 17:15:00+00:00,0.15789,0.15789,Round_5bp,0.15789,Round_5bp,0.83329,0.00040857,4,psi_bearish_at_level,-0.019001,3-5
ADA/USDT,2026-06-06 22:40:00+00:00,0.156,0.156,Round_5bp,0.15678,PDC,0.997506,0.00023214,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-06 23:10:00+00:00,0.15556,0.15556,Round_5bp,0.15556,Round_5bp,0.938711,0.00014214,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-06 23:55:00+00:00,0.1575,0.1575,Round_5bp,0.1582875,Round_5bp,0.961888,0.00017,5,psi_bearish_at_level,-0.031746,3-5
ADA/USDT,2026-06-07 00:10:00+00:00,0.158,0.158,SessionHigh,0.158,Round_5bp,0.768226,0.00017429,2,psi_bearish_at_level,-0.348101,1-2
ADA/USDT,2026-06-07 00:45:00+00:00,0.15765,0.15765,Round_5bp,0.15765,Round_5bp,0.832062,0.00037214,1,psi_bearish_at_level,0.063432,1-2
ADA/USDT,2026-06-07 01:00:00+00:00,0.1588,0.1588,Round_5bp,0.1588,Round_5bp,0.740266,0.00039357,3,psi_bearish_at_level,1.38539,3-5
ADA/USDT,2026-06-07 01:05:00+00:00,0.161,0.161,Round_5bp,0.161,Round_5bp,0.959232,0.00055071,2,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-07 01:20:00+00:00,0.16063,0.16063,Round_5bp,0.16063,Round_5bp,0.987241,0.00057571,2,psi_bearish_at_level,0.211667,1-2
ADA/USDT,2026-06-07 01:35:00+00:00,0.16192,0.16192,Round_5bp,0.16192,Round_5bp,0.888941,0.00070286,2,psi_bearish_at_level,-0.605237,1-2
ADA/USDT,2026-06-07 04:40:00+00:00,0.16216,0.16216,SessionHigh,0.16254,PDH,0.906379,0.00025714,1,psi_bearish_at_level,-0.382338,1-2
ADA/USDT,2026-06-07 04:55:00+00:00,0.16282,0.16282,Round_5bp,0.16282,Round_5bp,0.973897,0.00031357,1,psi_bearish_at_level,-0.84142,1-2
ADA/USDT,2026-06-07 05:10:00+00:00,0.16139,0.16139,Round_5bp,0.16139,Round_5bp,0.890505,0.00041571,2,psi_bearish_at_level,-0.247847,1-2
ADA/USDT,2026-06-07 10:25:00+00:00,0.16566,0.16566,Round_5bp,0.16566,Round_5bp,0.845301,0.00031286,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-07 11:15:00+00:00,0.16459,0.16459,Round_5bp,0.16541295,Round_5bp,0.776299,0.00025643,4,psi_bearish_at_level,0.103287,3-5
ADA/USDT,2026-06-07 11:50:00+00:00,0.16525,0.16525,Round_5bp,0.16525,Round_5bp,0.764251,0.00014429,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-07 12:20:00+00:00,0.16194,0.16194,Round_5bp,0.16254,PDH,0.85189,0.00049571,5,psi_bearish_at_level,-0.438434,3-5
ADA/USDT,2026-06-07 13:25:00+00:00,0.16173,0.16173,Round_5bp,0.16253865,Round_5bp,0.83895,0.00030357,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-07 15:05:00+00:00,0.16245,0.16245,Round_5bp,0.16254,PDH,0.754572,0.00038071,2,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-07 15:20:00+00:00,0.16245,0.16245,Round_5bp,0.16254,PDH,0.903309,0.00035643,3,psi_bearish_at_level,0.0,3-5
ADA/USDT,2026-06-07 15:30:00+00:00,0.16245,0.16245,Round_5bp,0.16254,PDH,0.932568,0.00032643,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-07 17:30:00+00:00,0.16385,0.16385,Round_5bp,0.16385,Round_5bp,0.777692,0.00024714,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-07 17:45:00+00:00,0.16346,0.16346,Round_5bp,0.1642773,Round_5bp,0.997283,0.00026929,12,psi_bearish_at_level,-0.617888,11-20
ADA/USDT,2026-06-07 17:50:00+00:00,0.16275,0.16275,Round_5bp,0.16356375,Round_5bp,0.813312,0.00032,11,psi_bearish_at_level,-0.184332,11-20
ADA/USDT,2026-06-07 18:00:00+00:00,0.16275,0.16275,Round_5bp,0.16356375,Round_5bp,0.999415,0.00032,9,psi_bearish_at_level,-0.184332,6-10
ADA/USDT,2026-06-07 18:05:00+00:00,0.16355,0.16355,Round_5bp,0.16355,Round_5bp,0.836869,0.00037143,8,psi_bearish_at_level,-0.672577,6-10
ADA/USDT,2026-06-07 18:15:00+00:00,0.16314,0.16314,Round_5bp,0.16314,Round_5bp,0.909299,0.00032786,6,psi_bearish_at_level,-0.42295,6-10
ADA/USDT,2026-06-07 21:25:00+00:00,0.16118,0.16118,Round_5bp,0.16118,Round_5bp,0.790383,0.00018857,3,psi_bearish_at_level,-0.645241,3-5
ADA/USDT,2026-06-07 23:35:00+00:00,0.16609,0.16609,Round_5bp,0.16692045,Round_5bp,0.791895,0.00044214,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-08 00:00:00+00:00,0.16537,0.16537,Round_5bp,0.16537,Round_5bp,0.990722,0.00026857,3,psi_bearish_at_level,-0.495858,3-5
ADA/USDT,2026-06-08 00:30:00+00:00,0.16556,0.16556,Round_5bp,0.16585,PDC,0.925098,0.00036,1,psi_bearish_at_level,0.531529,1-2
ADA/USDT,2026-06-08 00:40:00+00:00,0.16606,0.16606,Round_5bp,0.16606,Round_5bp,0.960921,0.00041857,2,psi_bearish_at_level,0.114416,1-2
ADA/USDT,2026-06-08 00:55:00+00:00,0.16625,0.16625,Round_5bp,0.16625,Round_5bp,0.992979,0.00048929,3,psi_bearish_at_level,-1.726316,3-5
ADA/USDT,2026-06-08 03:10:00+00:00,0.16481,0.16481,Round_5bp,0.16481,Round_5bp,0.813412,0.00022786,3,psi_bearish_at_level,-0.867666,3-5
ADA/USDT,2026-06-08 08:30:00+00:00,0.16306,0.16306,Round_5bp,,,0.897796,0.00012571,3,psi_bearish_at_level,0.0,3-5
ADA/USDT,2026-06-08 08:40:00+00:00,0.16306,0.16306,Round_5bp,,,0.977533,0.00010857,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-08 09:00:00+00:00,0.16306,0.16306,Round_5bp,,,0.926972,4.071e-05,4,psi_bearish_at_level,0.913774,3-5
ADA/USDT,2026-06-08 09:10:00+00:00,0.16306,0.16306,Round_5bp,,,0.895933,4.071e-05,2,psi_bearish_at_level,0.913774,1-2
ADA/USDT,2026-06-08 09:35:00+00:00,0.16364,0.16364,Round_5bp,0.16364,Round_5bp,0.989815,0.000245,3,psi_bearish_at_level,0.782205,3-5
ADA/USDT,2026-06-08 10:40:00+00:00,0.16472,0.16472,Round_5bp,0.16472,Round_5bp,0.858691,0.00044571,4,psi_bearish_at_level,0.0,3-5
ADA/USDT,2026-06-08 10:45:00+00:00,0.16472,0.16472,Round_5bp,0.16472,Round_5bp,0.771178,0.00038071,3,psi_bearish_at_level,0.0,3-5
ADA/USDT,2026-06-08 10:55:00+00:00,0.16472,0.16472,Round_5bp,0.16472,Round_5bp,0.850613,0.00038071,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-08 11:20:00+00:00,0.16744,0.16744,Round_5bp,0.16744,Round_5bp,0.762166,0.00047571,1,psi_bearish_at_level,-0.113473,1-2
ADA/USDT,2026-06-08 11:35:00+00:00,0.1674,0.1674,Round_5bp,0.16762,SessionHigh,0.817268,0.00038214,4,psi_bearish_at_level,0.071685,3-5
ADA/USDT,2026-06-08 11:40:00+00:00,0.16791,0.16791,Round_5bp,0.16874955,Round_5bp,0.940021,0.00036071,3,psi_bearish_at_level,-0.232267,3-5
ADA/USDT,2026-06-08 12:15:00+00:00,0.16567,0.16567,Round_5bp,0.16585,PDC,0.92758,0.00050643,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-08 15:05:00+00:00,0.17016,0.17016,Round_5bp,0.17016,Round_5bp,0.842856,0.00028143,2,psi_bearish_at_level,0.229196,1-2
ADA/USDT,2026-06-08 15:10:00+00:00,0.17143,0.17143,Round_5bp,0.17228715,Round_5bp,0.849036,0.00039143,1,psi_bearish_at_level,-0.513329,1-2
ADA/USDT,2026-06-08 16:05:00+00:00,0.17023,0.17023,Round_5bp,0.17108115,Round_5bp,0.876522,0.00082929,2,psi_bearish_at_level,1.216002,1-2
ADA/USDT,2026-06-08 16:20:00+00:00,0.17164,0.17164,Round_5bp,0.1723,SessionHigh,0.915859,0.000785,1,psi_bearish_at_level,0.186437,1-2
ADA/USDT,2026-06-08 16:35:00+00:00,0.17014,0.17014,Round_5bp,0.17014,Round_5bp,0.762108,0.00081714,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-08 16:45:00+00:00,0.16906,0.16906,Round_5bp,0.16906,Round_5bp,0.790784,0.00075571,2,psi_bearish_at_level,-0.656572,1-2
ADA/USDT,2026-06-08 21:10:00+00:00,0.17264,0.17264,Round_5bp,0.17264,Round_5bp,0.988089,0.00054071,7,psi_bearish_at_level,0.677711,6-10
ADA/USDT,2026-06-08 21:15:00+00:00,0.17247,0.17247,Round_5bp,0.17247,Round_5bp,0.884903,0.00045143,6,psi_bearish_at_level,0.776947,6-10
ADA/USDT,2026-06-08 21:25:00+00:00,0.17374,0.17374,Round_5bp,0.1746087,Round_5bp,0.992604,0.00043714,4,psi_bearish_at_level,0.04029,3-5
ADA/USDT,2026-06-08 21:40:00+00:00,0.17443,0.17443,SessionHigh,0.17443,Round_5bp,0.916484,0.00052929,1,psi_bearish_at_level,-0.355443,1-2
ADA/USDT,2026-06-08 22:05:00+00:00,0.17146,0.17146,Round_5bp,0.17146,Round_5bp,0.759727,0.00062429,6,psi_bearish_at_level,-0.30911,6-10
ADA/USDT,2026-06-08 23:05:00+00:00,0.17267,0.17267,Round_10bp,0.17353335,Round_5bp,0.923195,0.00018429,1,psi_bearish_at_level,0.231656,1-2
ADA/USDT,2026-06-09 02:10:00+00:00,0.16684,0.16684,Round_5bp,0.16684,Round_5bp,0.893953,0.00014643,1,psi_bearish_at_level,-0.383601,1-2
ADA/USDT,2026-06-09 02:30:00+00:00,0.16633,0.16633,Round_5bp,0.16633,Round_5bp,0.968537,0.0002,2,psi_bearish_at_level,-0.036073,1-2
ADA/USDT,2026-06-09 07:25:00+00:00,0.17069,0.17069,Round_5bp,0.17069,Round_5bp,0.928452,0.00017214,2,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-09 08:30:00+00:00,0.16915,0.16915,Round_5bp,0.16915,Round_5bp,0.826656,0.00028286,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-09 09:20:00+00:00,0.16914,0.16914,Round_5bp,0.16914,Round_5bp,0.769641,0.00015429,2,psi_bearish_at_level,-0.898664,1-2
ADA/USDT,2026-06-09 09:35:00+00:00,0.16705,0.16705,Round_5bp,0.16705,Round_5bp,0.860009,0.00020786,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-09 11:40:00+00:00,0.16746,0.16746,Round_5bp,0.16746,Round_5bp,0.998005,8.357e-05,6,psi_bearish_at_level,0.334408,6-10
ADA/USDT,2026-06-09 14:45:00+00:00,0.16481,0.16481,Round_5bp,0.16481,Round_5bp,0.770943,0.00055429,3,psi_bearish_at_level,0.843395,3-5
ADA/USDT,2026-06-09 15:35:00+00:00,0.16407,0.16407,Round_5bp,0.16489035,Round_5bp,0.815398,0.000455,2,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-09 16:15:00+00:00,0.16178,0.16178,Round_5bp,0.16178,Round_5bp,0.749822,0.00048714,2,psi_bearish_at_level,0.037087,1-2
ADA/USDT,2026-06-09 16:50:00+00:00,0.16135,0.16135,Round_5bp,0.16215675,Round_5bp,0.903606,0.00062286,1,psi_bearish_at_level,0.272699,1-2
ADA/USDT,2026-06-09 17:05:00+00:00,0.16179,0.16179,Round_5bp,0.16179,Round_5bp,0.823772,0.00057429,1,psi_bearish_at_level,1.019841,1-2
ADA/USDT,2026-06-09 19:25:00+00:00,0.16685,0.16685,Round_5bp,0.16685,Round_5bp,0.849835,0.00014786,6,psi_bearish_at_level,1.144741,6-10
ADA/USDT,2026-06-09 19:50:00+00:00,0.16849,0.16849,Round_5bp,0.16849,Round_5bp,0.82397,0.00025071,1,psi_bearish_at_level,0.160247,1-2
ADA/USDT,2026-06-09 20:20:00+00:00,0.16989,0.16989,Round_5bp,0.16989,Round_5bp,0.788563,0.00034643,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-09 23:15:00+00:00,0.16545,0.16545,Round_5bp,0.16545,Round_5bp,0.922647,0.00018214,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-10 01:15:00+00:00,0.16664,0.16664,SessionHigh,0.16664,Round_5bp,0.903918,0.00039143,2,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-10 02:05:00+00:00,0.16526,0.16526,Round_5bp,0.16526,Round_5bp,0.957307,0.00018786,5,psi_bearish_at_level,-1.137601,3-5
ADA/USDT,2026-06-10 02:20:00+00:00,0.16414,0.16414,Round_5bp,0.16414,Round_5bp,0.827647,0.00023643,2,psi_bearish_at_level,-0.463019,1-2
ADA/USDT,2026-06-10 02:55:00+00:00,0.16199,0.16199,SessionLow,0.16199,Round_5bp,0.995743,0.00025714,2,psi_bearish_at_level,0.469165,1-2
ADA/USDT,2026-06-10 03:10:00+00:00,0.16275,0.16275,Round_5bp,0.16356375,Round_5bp,0.840387,0.00029,1,psi_bearish_at_level,-0.540707,1-2
ADA/USDT,2026-06-10 08:35:00+00:00,0.15943,0.15943,Round_5bp,0.16022715,Round_5bp,0.956246,0.00023857,3,psi_bearish_at_level,-0.169353,3-5
ADA/USDT,2026-06-10 08:45:00+00:00,0.15943,0.15943,Round_5bp,0.16022715,Round_5bp,0.983682,0.00023857,1,psi_bearish_at_level,-0.169353,1-2
ADA/USDT,2026-06-10 08:55:00+00:00,0.1598,0.1598,Round_5bp,0.1598,Round_5bp,0.798584,0.00032071,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-10 09:05:00+00:00,0.1598,0.1598,Round_5bp,0.1598,Round_5bp,0.999158,0.00032071,12,psi_bearish_at_level,-0.225282,11-20
ADA/USDT,2026-06-10 09:10:00+00:00,0.16012,0.16012,Round_10bp,0.1609206,Round_5bp,0.765262,0.000245,11,psi_bearish_at_level,-0.424681,11-20
ADA/USDT,2026-06-10 09:20:00+00:00,0.15853,0.15853,Round_5bp,0.15916,SessionLow,0.966053,0.00035857,9,psi_bearish_at_level,0.574024,6-10
ADA/USDT,2026-06-10 09:35:00+00:00,0.16056,0.16056,Round_5bp,0.16056,Round_5bp,0.962031,0.00048857,6,psi_bearish_at_level,-0.697559,6-10
ADA/USDT,2026-06-10 09:50:00+00:00,0.16056,0.16056,Round_5bp,0.16056,Round_5bp,0.871177,0.00036357,3,psi_bearish_at_level,-0.697559,3-5
ADA/USDT,2026-06-10 11:40:00+00:00,0.15948,0.15948,Round_5bp,0.15948,Round_5bp,0.748507,0.00016429,1,psi_bearish_at_level,0.32606,1-2
ADA/USDT,2026-06-10 12:30:00+00:00,0.16284,0.16284,Round_5bp,0.1636542,Round_5bp,0.747906,0.00046786,1,psi_bearish_at_level,-0.171948,1-2
ADA/USDT,2026-06-10 12:50:00+00:00,0.16199,0.16199,Round_5bp,0.16199,Round_5bp,0.844086,0.00049,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-10 14:30:00+00:00,0.16304,0.16304,Round_5bp,0.16304,Round_5bp,0.788382,0.00053571,9,psi_bearish_at_level,0.208538,6-10
ADA/USDT,2026-06-10 14:55:00+00:00,0.16346,0.16346,Round_5bp,0.1642773,Round_5bp,0.921084,0.00030286,4,psi_bearish_at_level,-0.048942,3-5
ADA/USDT,2026-06-10 15:10:00+00:00,0.16338,0.16338,Round_10bp,0.1641969,Round_5bp,0.791751,0.00046643,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-10 16:00:00+00:00,0.16465,0.16465,Round_5bp,0.16465,Round_5bp,0.749839,0.00076571,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-10 16:35:00+00:00,0.16338,0.16338,Round_10bp,0.1641969,Round_5bp,0.864455,0.00046214,2,psi_bearish_at_level,-1.034398,1-2
ADA/USDT,2026-06-10 18:05:00+00:00,0.16236,0.16236,Round_5bp,0.1631718,Round_5bp,0.902908,0.00033143,3,psi_bearish_at_level,-0.554324,3-5
ADA/USDT,2026-06-10 18:35:00+00:00,0.16174,0.16174,Round_5bp,0.16174,Round_5bp,0.816445,0.00035214,3,psi_bearish_at_level,1.013973,3-5
ADA/USDT,2026-06-10 19:30:00+00:00,0.16199,0.16199,Round_5bp,0.16199,Round_5bp,0.800438,0.00044643,4,psi_bearish_at_level,-0.91981,3-5
ADA/USDT,2026-06-10 19:45:00+00:00,0.16096,0.16096,Round_5bp,0.16101,PDL,0.781067,0.0005,1,psi_bearish_at_level,-0.285785,1-2
ADA/USDT,2026-06-10 20:00:00+00:00,0.1605,0.1605,Round_5bp,0.1605,Round_5bp,0.766045,0.00041571,1,psi_bearish_at_level,0.155763,1-2
ADA/USDT,2026-06-10 20:20:00+00:00,0.16075,0.16075,Round_5bp,0.16101,PDL,0.996732,0.00027071,3,psi_bearish_at_level,0.0,3-5
ADA/USDT,2026-06-10 22:05:00+00:00,0.15954,0.15954,Round_10bp,0.1603377,Round_5bp,0.889845,0.00016429,5,psi_bearish_at_level,0.0,3-5
ADA/USDT,2026-06-10 22:20:00+00:00,0.15951,0.15951,Round_5bp,,,0.81639,9.429e-05,2,psi_bearish_at_level,0.018808,1-2
ADA/USDT,2026-06-10 23:25:00+00:00,0.16124,0.16124,Round_5bp,0.1620462,Round_5bp,0.921489,0.00035429,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-11 00:20:00+00:00,0.16155,0.16155,Round_5bp,0.16156,PDC,0.768418,0.00033,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-11 07:40:00+00:00,0.16595,0.16595,Round_5bp,0.16595,Round_5bp,0.793312,0.00021357,3,psi_bearish_at_level,0.596565,3-5
ADA/USDT,2026-06-11 12:30:00+00:00,0.16539,0.16539,Round_5bp,0.16585,WeeklyOpen,0.99795,0.00024929,3,psi_bearish_at_level,0.526029,3-5
ADA/USDT,2026-06-11 12:35:00+00:00,0.16539,0.16539,Round_5bp,0.16585,WeeklyOpen,0.998251,0.00024929,2,psi_bearish_at_level,0.526029,1-2
ADA/USDT,2026-06-11 12:40:00+00:00,0.16626,0.16626,Round_5bp,0.16626,Round_5bp,0.846017,0.00031143,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-11 12:50:00+00:00,0.16626,0.16626,Round_5bp,0.16626,Round_5bp,0.903551,0.00029786,7,psi_bearish_at_level,-0.890172,6-10
ADA/USDT,2026-06-11 12:55:00+00:00,0.16626,0.16626,Round_5bp,0.16626,Round_5bp,0.896173,0.00029786,6,psi_bearish_at_level,-0.890172,6-10
ADA/USDT,2026-06-11 13:00:00+00:00,0.16515,0.16515,Round_5bp,0.16515,Round_5bp,0.886858,0.00032429,5,psi_bearish_at_level,-0.224039,3-5
ADA/USDT,2026-06-11 16:35:00+00:00,0.16604,0.16604,Round_5bp,0.16604,Round_5bp,0.789551,0.00024714,1,psi_bearish_at_level,-0.11443,1-2
ADA/USDT,2026-06-11 17:15:00+00:00,0.16474,0.16474,Round_5bp,0.16474,Round_5bp,0.823919,0.00029786,3,psi_bearish_at_level,2.075999,3-5
ADA/USDT,2026-06-11 17:25:00+00:00,0.16687,0.16687,Round_5bp,0.16687,Round_5bp,0.930925,0.00045929,1,psi_bearish_at_level,0.773057,1-2
ADA/USDT,2026-06-11 18:20:00+00:00,0.16965,0.16965,Round_5bp,0.16965,Round_5bp,0.826324,0.00077857,3,psi_bearish_at_level,-0.300619,3-5
ADA/USDT,2026-06-11 18:30:00+00:00,0.16914,0.16914,Round_5bp,0.16914,Round_5bp,0.755144,0.00082643,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-11 19:10:00+00:00,0.16941,0.16941,Round_5bp,0.17025705,Round_5bp,0.745208,0.00039857,2,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-11 19:45:00+00:00,0.17106,0.17106,Round_5bp,0.17181,SessionHigh,0.774908,0.00028714,6,psi_bearish_at_level,-0.97042,6-10
ADA/USDT,2026-06-11 20:20:00+00:00,0.1694,0.1694,Round_5bp,0.1694,Round_5bp,0.907272,0.00028643,2,psi_bearish_at_level,-0.737898,1-2
ADA/USDT,2026-06-11 20:25:00+00:00,0.16804,0.16804,Round_5bp,0.16804,Round_5bp,0.950376,0.00038786,1,psi_bearish_at_level,0.065461,1-2
ADA/USDT,2026-06-11 20:40:00+00:00,0.16806,0.16806,Round_5bp,0.16806,Round_5bp,0.988995,0.0003,1,psi_bearish_at_level,0.0,1-2
ADA/USDT,2026-06-11 23:00:00+00:00,0.17066,0.17066,Round_5bp,0.17066,Round_5bp,0.951564,0.00011857,4,psi_bearish_at_level,-0.351576,3-5
ADA/USDT,2026-06-11 23:15:00+00:00,0.17006,0.17006,Round_5bp,0.17006,Round_5bp,0.9944,0.00014357,1,psi_bearish_at_level,0.0,1-2
