ticker,entry_time,exit_time,entry_price,exit_price,peak_price,pnl,pnl_pct,bars_to_exit,peak_capture,vol_div,rsi_div,bb_touch,exit_reason
GMX/USDT,2025-12-01 17:25:00+00:00,2025-12-01 17:40:00+00:00,8.101,8.101,8.101,0.0,0.0,3,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-01 19:05:00+00:00,2025-12-01 19:20:00+00:00,8.1,8.069,8.1,-0.031,-0.3827,3,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-01 20:45:00+00:00,2025-12-01 21:35:00+00:00,8.089,8.182,8.183,0.093,1.1497,10,98.94,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-01 23:00:00+00:00,2025-12-01 23:15:00+00:00,8.207,8.207,8.207,0.0,0.0,3,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-03 01:20:00+00:00,2025-12-03 02:45:00+00:00,8.637,8.772,8.831,0.135,1.563,17,69.59,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-03 03:40:00+00:00,2025-12-03 04:05:00+00:00,8.783,8.768,8.799,-0.015,-0.1708,5,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-03 19:30:00+00:00,2025-12-03 20:25:00+00:00,8.962,8.958,8.981,-0.004,-0.0446,11,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-08 17:40:00+00:00,2025-12-08 18:55:00+00:00,8.794,8.715,8.841,-0.079,-0.8983,15,-100.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-08 23:30:00+00:00,2025-12-09 00:50:00+00:00,8.755,8.718,8.763,-0.037,-0.4226,16,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-09 19:05:00+00:00,2025-12-09 19:10:00+00:00,9.214,9.225,9.233,0.011,0.1194,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-10 07:10:00+00:00,2025-12-10 07:15:00+00:00,8.94,8.916,8.94,-0.024,-0.2685,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-12 05:10:00+00:00,2025-12-12 07:00:00+00:00,8.592,8.671,8.679,0.079,0.9195,22,90.8,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-12 20:40:00+00:00,2025-12-12 21:30:00+00:00,8.409,8.45,8.45,0.041,0.4876,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-14 14:55:00+00:00,2025-12-14 16:05:00+00:00,8.405,8.469,8.52,0.064,0.7615,14,55.65,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-14 17:45:00+00:00,2025-12-14 18:30:00+00:00,8.354,8.419,8.457,0.065,0.7781,9,63.11,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-14 19:25:00+00:00,2025-12-14 20:40:00+00:00,8.395,8.432,8.469,0.037,0.4407,15,50.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-14 21:50:00+00:00,2025-12-14 22:40:00+00:00,8.355,8.356,8.408,0.001,0.012,10,1.89,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-14 23:35:00+00:00,2025-12-15 00:35:00+00:00,8.303,8.329,8.43,0.026,0.3131,12,20.47,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-15 02:45:00+00:00,2025-12-15 04:40:00+00:00,8.434,8.487,8.58,0.053,0.6284,23,36.3,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-16 00:45:00+00:00,2025-12-16 01:00:00+00:00,8.19,8.16,8.19,-0.03,-0.3663,3,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-16 09:10:00+00:00,2025-12-16 09:30:00+00:00,8.08,8.076,8.104,-0.004,-0.0495,4,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-18 01:05:00+00:00,2025-12-18 01:10:00+00:00,7.74,7.737,7.75,-0.003,-0.0388,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2025-12-18 22:35:00+00:00,2025-12-18 23:25:00+00:00,7.758,7.74,7.758,-0.018,-0.232,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-19 22:20:00+00:00,2025-12-20 00:00:00+00:00,8.07,8.091,8.178,0.021,0.2602,20,19.44,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-22 08:50:00+00:00,2025-12-22 09:45:00+00:00,8.255,8.267,8.273,0.012,0.1454,11,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-23 01:35:00+00:00,2025-12-23 02:35:00+00:00,8.297,8.307,8.328,0.01,0.1205,12,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-23 04:35:00+00:00,2025-12-23 05:25:00+00:00,8.2,8.197,8.21,-0.003,-0.0366,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2025-12-26 19:55:00+00:00,2025-12-26 20:15:00+00:00,8.609,8.609,8.609,0.0,0.0,4,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-01-01 04:15:00+00:00,2026-01-01 04:20:00+00:00,7.727,7.699,7.727,-0.028,-0.3624,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-01-01 06:25:00+00:00,2026-01-01 06:55:00+00:00,7.676,7.65,7.676,-0.026,-0.3387,6,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-01-01 08:05:00+00:00,2026-01-01 10:00:00+00:00,7.647,7.664,7.706,0.017,0.2223,23,28.81,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-01-05 02:20:00+00:00,2026-01-05 03:35:00+00:00,8.203,8.229,8.254,0.026,0.317,15,50.98,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-05 04:00:00+00:00,2026-01-05 04:55:00+00:00,8.222,8.151,8.229,-0.071,-0.8635,11,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-05 10:45:00+00:00,2026-01-05 11:40:00+00:00,8.0,8.056,8.056,0.056,0.7,11,100.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-05 12:25:00+00:00,2026-01-05 12:30:00+00:00,8.034,8.056,8.07,0.022,0.2738,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-01-07 05:00:00+00:00,2026-01-07 05:50:00+00:00,8.586,8.573,8.622,-0.013,-0.1514,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-07 21:55:00+00:00,2026-01-07 22:00:00+00:00,8.449,8.429,8.458,-0.02,-0.2367,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-01-09 22:45:00+00:00,2026-01-09 23:45:00+00:00,8.163,8.201,8.219,0.038,0.4655,12,67.86,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-10 00:40:00+00:00,2026-01-10 01:30:00+00:00,8.143,8.084,8.143,-0.059,-0.7245,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-10 05:40:00+00:00,2026-01-10 07:00:00+00:00,8.031,8.076,8.1,0.045,0.5603,16,65.22,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-12 17:25:00+00:00,2026-01-12 18:30:00+00:00,8.019,8.034,8.062,0.015,0.1871,13,34.88,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-12 20:30:00+00:00,2026-01-12 21:25:00+00:00,7.932,7.887,7.964,-0.045,-0.5673,11,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-13 02:10:00+00:00,2026-01-13 02:15:00+00:00,7.903,7.903,7.903,0.0,0.0,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-01-14 15:45:00+00:00,2026-01-14 16:50:00+00:00,8.339,8.403,8.441,0.064,0.7675,13,62.75,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-14 23:55:00+00:00,2026-01-15 00:45:00+00:00,8.189,8.132,8.206,-0.057,-0.6961,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-15 01:35:00+00:00,2026-01-15 02:05:00+00:00,8.132,8.15,8.159,0.018,0.2213,6,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-01-15 03:15:00+00:00,2026-01-15 04:55:00+00:00,8.104,8.021,8.12,-0.083,-1.0242,20,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-15 20:45:00+00:00,2026-01-15 20:50:00+00:00,7.863,7.833,7.863,-0.03,-0.3815,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-01-15 22:30:00+00:00,2026-01-15 23:20:00+00:00,7.865,7.86,7.885,-0.005,-0.0636,10,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-01-19 04:30:00+00:00,2026-01-19 04:45:00+00:00,7.363,7.354,7.369,-0.009,-0.1222,3,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-01-20 22:00:00+00:00,2026-01-20 22:50:00+00:00,7.199,7.163,7.208,-0.036,-0.5001,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-22 19:25:00+00:00,2026-01-22 20:20:00+00:00,7.211,7.228,7.244,0.017,0.2358,11,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-24 05:45:00+00:00,2026-01-24 07:10:00+00:00,7.305,7.329,7.346,0.024,0.3285,17,58.54,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-29 07:05:00+00:00,2026-01-29 08:00:00+00:00,7.354,7.349,7.37,-0.005,-0.068,11,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-01-29 22:15:00+00:00,2026-01-29 23:05:00+00:00,7.017,6.98,7.017,-0.037,-0.5273,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-01-30 12:45:00+00:00,2026-01-30 12:50:00+00:00,6.95,6.95,6.95,0.0,0.0,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-01 23:05:00+00:00,2026-02-02 00:45:00+00:00,5.91,6.139,6.18,0.229,3.8748,20,84.81,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-02 08:25:00+00:00,2026-02-02 08:30:00+00:00,5.999,5.999,6.006,0.0,0.0,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-03 13:40:00+00:00,2026-02-03 13:50:00+00:00,6.406,6.384,6.406,-0.022,-0.3434,2,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-03 15:20:00+00:00,2026-02-03 15:35:00+00:00,6.317,6.391,6.43,0.074,1.1714,3,65.49,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-03 17:00:00+00:00,2026-02-03 19:05:00+00:00,6.286,6.09,6.286,-0.196,-3.118,25,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-04 21:10:00+00:00,2026-02-04 22:35:00+00:00,6.33,6.268,6.357,-0.062,-0.9795,17,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-05 20:10:00+00:00,2026-02-05 21:50:00+00:00,5.869,5.659,5.887,-0.21,-3.5781,20,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-07 04:55:00+00:00,2026-02-07 05:15:00+00:00,6.225,6.242,6.247,0.017,0.2731,4,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-07 11:30:00+00:00,2026-02-07 11:50:00+00:00,6.068,6.042,6.075,-0.026,-0.4285,4,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-08 21:05:00+00:00,2026-02-08 22:10:00+00:00,6.214,6.208,6.218,-0.006,-0.0966,13,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-08 23:35:00+00:00,2026-02-09 00:10:00+00:00,6.142,6.21,6.233,0.068,1.1071,7,74.73,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-10 17:00:00+00:00,2026-02-10 17:55:00+00:00,6.081,6.113,6.143,0.032,0.5262,11,51.61,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-10 18:40:00+00:00,2026-02-10 19:30:00+00:00,6.03,6.069,6.069,0.039,0.6468,10,100.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-11 19:55:00+00:00,2026-02-11 20:05:00+00:00,5.975,5.943,5.975,-0.032,-0.5356,2,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-12 20:45:00+00:00,2026-02-12 23:05:00+00:00,5.96,6.035,6.04,0.075,1.2584,28,93.75,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-12 22:25:00+00:00,2026-02-12 23:15:00+00:00,5.979,6.035,6.04,0.056,0.9366,10,91.8,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-13 10:50:00+00:00,2026-02-13 11:10:00+00:00,6.178,6.176,6.187,-0.002,-0.0324,4,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-15 05:30:00+00:00,2026-02-15 06:55:00+00:00,6.622,6.669,6.704,0.047,0.7098,17,57.32,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-17 17:10:00+00:00,2026-02-17 19:20:00+00:00,6.483,6.568,6.591,0.085,1.3111,26,78.7,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-17 19:55:00+00:00,2026-02-17 20:45:00+00:00,6.544,6.518,6.544,-0.026,-0.3973,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-18 11:55:00+00:00,2026-02-18 12:35:00+00:00,6.52,6.47,6.527,-0.05,-0.7669,8,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-18 13:35:00+00:00,2026-02-18 15:15:00+00:00,6.464,6.451,6.47,-0.013,-0.2011,20,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-18 21:50:00+00:00,2026-02-18 22:50:00+00:00,6.36,6.386,6.389,0.026,0.4088,12,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-18 23:30:00+00:00,2026-02-18 23:45:00+00:00,6.341,6.366,6.366,0.025,0.3943,3,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-19 02:55:00+00:00,2026-02-19 03:50:00+00:00,6.473,6.464,6.49,-0.009,-0.139,11,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-22 10:35:00+00:00,2026-02-22 11:40:00+00:00,6.45,6.418,6.45,-0.032,-0.4961,13,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-22 12:15:00+00:00,2026-02-22 13:10:00+00:00,6.389,6.34,6.394,-0.049,-0.7669,11,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-22 13:55:00+00:00,2026-02-22 16:05:00+00:00,6.266,6.367,6.387,0.101,1.6119,26,83.47,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-22 19:00:00+00:00,2026-02-22 19:25:00+00:00,6.329,6.32,6.34,-0.009,-0.1422,5,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-23 06:00:00+00:00,2026-02-23 07:05:00+00:00,6.141,6.209,6.237,0.068,1.1073,13,70.83,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-24 11:30:00+00:00,2026-02-24 12:00:00+00:00,6.206,6.2,6.206,-0.006,-0.0967,6,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-25 10:20:00+00:00,2026-02-25 11:10:00+00:00,6.633,6.6,6.64,-0.033,-0.4975,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-26 03:55:00+00:00,2026-02-26 05:55:00+00:00,6.915,7.036,7.066,0.121,1.7498,24,80.13,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-27 05:55:00+00:00,2026-02-27 06:10:00+00:00,6.887,6.879,6.887,-0.008,-0.1162,3,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-27 11:45:00+00:00,2026-02-27 12:45:00+00:00,6.804,6.815,6.855,0.011,0.1617,12,21.57,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-27 13:25:00+00:00,2026-02-27 14:15:00+00:00,6.772,6.776,6.815,0.004,0.0591,10,9.3,True,True,True,bearish_vol_divergence
GMX/USDT,2026-02-27 15:30:00+00:00,2026-02-27 15:40:00+00:00,6.779,6.779,6.779,0.0,0.0,2,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-02-28 12:25:00+00:00,2026-02-28 13:30:00+00:00,6.48,6.48,6.562,0.0,0.0,13,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-01 16:45:00+00:00,2026-03-01 18:30:00+00:00,6.752,6.838,6.872,0.086,1.2737,21,71.67,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-01 19:15:00+00:00,2026-03-01 20:05:00+00:00,6.772,6.711,6.782,-0.061,-0.9008,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-02 17:35:00+00:00,2026-03-02 18:40:00+00:00,6.993,7.015,7.06,0.022,0.3146,13,32.84,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-04 17:05:00+00:00,2026-03-04 17:55:00+00:00,7.533,7.524,7.575,-0.009,-0.1195,10,-21.43,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-05 11:40:00+00:00,2026-03-05 12:30:00+00:00,7.313,7.336,7.348,0.023,0.3145,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-05 15:10:00+00:00,2026-03-05 16:55:00+00:00,7.223,7.041,7.25,-0.182,-2.5197,21,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-05 21:35:00+00:00,2026-03-05 23:05:00+00:00,7.175,7.183,7.21,0.008,0.1115,18,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-08 05:45:00+00:00,2026-03-08 07:25:00+00:00,6.519,6.436,6.531,-0.083,-1.2732,20,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-08 17:15:00+00:00,2026-03-08 18:10:00+00:00,5.981,5.963,6.014,-0.018,-0.301,11,-54.55,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-08 18:55:00+00:00,2026-03-08 19:30:00+00:00,5.888,5.985,5.985,0.097,1.6474,7,100.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-08 20:40:00+00:00,2026-03-08 20:45:00+00:00,5.97,5.962,5.991,-0.008,-0.134,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-10 18:30:00+00:00,2026-03-10 19:20:00+00:00,6.562,6.51,6.563,-0.052,-0.7924,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-11 14:55:00+00:00,2026-03-11 15:50:00+00:00,6.319,6.243,6.326,-0.076,-1.2027,11,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-11 16:35:00+00:00,2026-03-11 18:10:00+00:00,6.24,6.254,6.319,0.014,0.2244,19,17.72,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-11 18:30:00+00:00,2026-03-11 19:55:00+00:00,6.252,6.302,6.319,0.05,0.7997,17,74.63,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-11 20:10:00+00:00,2026-03-11 21:00:00+00:00,6.278,6.268,6.278,-0.01,-0.1593,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-12 01:30:00+00:00,2026-03-12 01:45:00+00:00,6.319,6.319,6.336,0.0,0.0,3,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-15 01:05:00+00:00,2026-03-15 01:35:00+00:00,6.659,6.659,6.659,0.0,0.0,6,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-16 13:05:00+00:00,2026-03-16 13:10:00+00:00,6.73,6.714,6.744,-0.016,-0.2377,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-16 14:45:00+00:00,2026-03-16 15:35:00+00:00,6.65,6.683,6.7,0.033,0.4962,10,66.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-16 19:35:00+00:00,2026-03-16 20:05:00+00:00,6.812,6.788,6.812,-0.024,-0.3523,6,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-18 12:30:00+00:00,2026-03-18 13:30:00+00:00,6.591,6.58,6.625,-0.011,-0.1669,12,-32.35,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-18 14:10:00+00:00,2026-03-18 15:05:00+00:00,6.578,6.53,6.578,-0.048,-0.7297,11,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-18 15:55:00+00:00,2026-03-18 17:25:00+00:00,6.515,6.634,6.642,0.119,1.8266,18,93.7,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-18 19:25:00+00:00,2026-03-18 20:05:00+00:00,6.608,6.572,6.617,-0.036,-0.5448,8,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-19 07:20:00+00:00,2026-03-19 08:10:00+00:00,6.506,6.545,6.578,0.039,0.5994,10,54.17,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-19 21:00:00+00:00,2026-03-19 21:25:00+00:00,6.533,6.557,6.557,0.024,0.3674,5,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-20 23:55:00+00:00,2026-03-21 01:15:00+00:00,6.561,6.561,6.583,0.0,0.0,16,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-24 09:15:00+00:00,2026-03-24 10:05:00+00:00,6.477,6.489,6.523,0.012,0.1853,10,26.09,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-24 17:55:00+00:00,2026-03-24 19:20:00+00:00,6.369,6.419,6.421,0.05,0.7851,17,96.15,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-25 05:50:00+00:00,2026-03-25 05:55:00+00:00,6.6,6.597,6.6,-0.003,-0.0455,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-25 19:30:00+00:00,2026-03-25 19:55:00+00:00,6.545,6.545,6.571,0.0,0.0,5,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-25 21:25:00+00:00,2026-03-25 22:15:00+00:00,6.529,6.545,6.561,0.016,0.2451,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-26 10:15:00+00:00,2026-03-26 11:35:00+00:00,6.38,6.381,6.421,0.001,0.0157,16,2.44,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-26 11:55:00+00:00,2026-03-26 14:10:00+00:00,6.381,6.413,6.439,0.032,0.5015,27,55.17,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-26 23:05:00+00:00,2026-03-26 23:55:00+00:00,6.33,6.29,6.33,-0.04,-0.6319,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-30 23:30:00+00:00,2026-03-31 02:20:00+00:00,6.154,6.27,6.323,0.116,1.885,34,68.64,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-31 04:10:00+00:00,2026-03-31 05:00:00+00:00,6.286,6.279,6.289,-0.007,-0.1114,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-03-31 12:40:00+00:00,2026-03-31 12:45:00+00:00,6.335,6.309,6.356,-0.026,-0.4104,1,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-03-31 14:50:00+00:00,2026-03-31 15:40:00+00:00,6.244,6.223,6.29,-0.021,-0.3363,10,-45.65,True,True,True,bearish_vol_divergence
GMX/USDT,2026-04-04 02:20:00+00:00,2026-04-04 03:40:00+00:00,6.078,6.061,6.093,-0.017,-0.2797,16,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-04-04 04:00:00+00:00,2026-04-04 04:15:00+00:00,6.077,6.066,6.085,-0.011,-0.181,3,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-04-06 22:00:00+00:00,2026-04-06 22:35:00+00:00,6.027,6.037,6.06,0.01,0.1659,7,30.3,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-04-09 14:15:00+00:00,2026-04-09 15:10:00+00:00,5.71,5.775,5.79,0.065,1.1384,11,81.25,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-04-09 16:30:00+00:00,2026-04-09 16:40:00+00:00,5.771,5.764,5.78,-0.007,-0.1213,2,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-04-11 04:35:00+00:00,2026-04-11 05:25:00+00:00,6.079,6.003,6.085,-0.076,-1.2502,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-04-11 09:30:00+00:00,2026-04-11 10:25:00+00:00,6.004,6.047,6.095,0.043,0.7162,11,47.25,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-04-11 11:15:00+00:00,2026-04-11 12:50:00+00:00,6.039,6.051,6.065,0.012,0.1987,19,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-04-12 12:00:00+00:00,2026-04-12 12:20:00+00:00,6.105,6.096,6.129,-0.009,-0.1474,4,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-04-14 15:05:00+00:00,2026-04-14 15:40:00+00:00,6.092,6.1,6.152,0.008,0.1313,7,13.33,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-04-14 23:10:00+00:00,2026-04-15 00:20:00+00:00,6.04,6.13,6.143,0.09,1.4901,14,87.38,True,True,True,bearish_vol_divergence
GMX/USDT,2026-04-17 23:15:00+00:00,2026-04-18 00:05:00+00:00,6.523,6.496,6.56,-0.027,-0.4139,10,-72.97,True,True,True,bearish_vol_divergence
GMX/USDT,2026-04-18 23:10:00+00:00,2026-04-19 00:10:00+00:00,6.661,6.614,6.692,-0.047,-0.7056,12,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-04-19 12:45:00+00:00,2026-04-19 13:35:00+00:00,6.354,6.368,6.394,0.014,0.2203,10,35.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-04-19 20:55:00+00:00,2026-04-19 22:00:00+00:00,6.19,6.145,6.228,-0.045,-0.727,13,-100.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-04-20 10:30:00+00:00,2026-04-20 10:50:00+00:00,6.361,6.36,6.37,-0.001,-0.0157,4,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-04-21 21:30:00+00:00,2026-04-21 22:20:00+00:00,6.661,6.59,6.672,-0.071,-1.0659,10,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-04-23 14:40:00+00:00,2026-04-23 15:45:00+00:00,6.909,6.929,6.95,0.02,0.2895,13,48.78,True,True,True,bearish_vol_divergence
GMX/USDT,2026-04-23 16:30:00+00:00,2026-04-23 16:55:00+00:00,6.944,6.928,6.944,-0.016,-0.2304,5,0.0,True,True,True,adx_dm_bearish_cross
GMX/USDT,2026-04-26 06:30:00+00:00,2026-04-26 07:25:00+00:00,6.969,6.976,6.983,0.007,0.1004,11,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-04-28 19:10:00+00:00,2026-04-28 21:25:00+00:00,7.255,7.348,7.38,0.093,1.2819,27,74.4,True,True,True,bearish_vol_divergence
GMX/USDT,2026-04-28 20:55:00+00:00,2026-04-28 21:45:00+00:00,7.312,7.333,7.38,0.021,0.2872,10,30.88,True,True,True,bearish_vol_divergence
GMX/USDT,2026-05-01 19:25:00+00:00,2026-05-01 21:30:00+00:00,7.223,7.068,7.239,-0.155,-2.1459,25,0.0,True,True,True,bearish_vol_divergence
GMX/USDT,2026-05-01 21:05:00+00:00,2026-05-01 21:55:00+00:00,7.061,7.075,7.077,0.014,0.1983,10,0.0,True,True,True,bearish_vol_divergence
